exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,SRM-PERP,0.0003403827323810914827269881506,148734.6,1646905182000000,1646908724000000
Mango Markets,SRM-PERP,0.0003423258635831984872669159933,148734.6,1646905213000000,1646908785000000
Mango Markets,SRM-PERP,0.0003341370763588017315731234141,148734.6,1646905274000000,1646908847000000
Mango Markets,SRM-PERP,0.0003413335856577445749486125952,148734.6,1646905336000000,1646908909000000
Mango Markets,SRM-PERP,0.0003572533395664791904912088572,148734.6,1646905398000000,1646908971000000
Mango Markets,SRM-PERP,0.0003643448726258398901479001175,148734.6,1646905459000000,1646909032000000
Mango Markets,SRM-PERP,0.0003627505275916460955517059102,148734.6,1646905521000000,1646909094000000
Mango Markets,SRM-PERP,0.0003666104605214968968240746619,148734.6,1646905582000000,1646909156000000
Mango Markets,SRM-PERP,0.0003815864611181123028855903461,148734.6,1646905644000000,1646909217000000
Mango Markets,SRM-PERP,0.0003838359852172631628166935249,150534.6,1646905706000000,1646909279000000
Mango Markets,SRM-PERP,0.0003830155818468436342786582375,150534.6,1646905767000000,1646909340000000
Mango Markets,SRM-PERP,0.0004001726497882395435897924020,150534.6,1646905829000000,1646909402000000
Mango Markets,SRM-PERP,0.0003764346879772507453349935067,150534.6,1646905891000000,1646909464000000
Mango Markets,SRM-PERP,0.0003706736126309396303759085784,150534.6,1646905952000000,1646909526000000
Mango Markets,SRM-PERP,0.0003758210859740879851338300528,150534.6,1646906014000000,1646909587000000
Mango Markets,SRM-PERP,0.0003960189804667188384356466797,150534.6,1646906075000000,1646909649000000
Mango Markets,SRM-PERP,0.0004095857771873041128740578796,150534.6,1646906137000000,1646909710000000
Mango Markets,SRM-PERP,0.0004138995266557061378712724758,150534.6,1646906199000000,1646909741000000
Mango Markets,SRM-PERP,0.0004320657800072373631243053619,150534.6,1646906261000000,1646909803000000
Mango Markets,SRM-PERP,0.0004392195618913071068151962073,150534.6,1646906322000000,1646909864000000
Mango Markets,SRM-PERP,0.0004389532347310584526950808820,150534.6,1646906384000000,1646909926000000
Mango Markets,SRM-PERP,0.0004379613679616741039702184874,150534.6,1646906414000000,1646909988000000
Mango Markets,SRM-PERP,0.0004279245474796890042319395301,150534.6,1646906476000000,1646910050000000
Mango Markets,SRM-PERP,0.0003912416782310436128145799782,150534.6,1646906538000000,1646910111000000
Mango Markets,SRM-PERP,0.0003911288751391735771182499814,150534.6,1646906599000000,1646910173000000
Mango Markets,SRM-PERP,0.0003921220200379768694665770130,150534.6,1646906661000000,1646910234000000
Mango Markets,SRM-PERP,0.0003844993142302800326568907078,150534.6,1646906722000000,1646910296000000
Mango Markets,SRM-PERP,0.0003946646197728674269777990992,150534.6,1646906784000000,1646910357000000
Mango Markets,SRM-PERP,0.0003992082267690581657753968706,150534.6,1646906846000000,1646910419000000
Mango Markets,SRM-PERP,0.0004023131506583684407215492452,150534.6,1646906907000000,1646910480000000
Mango Markets,SRM-PERP,0.0004029218790006026953361177687,150534.6,1646906969000000,1646910542000000
Mango Markets,SRM-PERP,0.0003840062543186269401258125608,150534.6,1646907031000000,1646910604000000
Mango Markets,SRM-PERP,0.0003685016537704799515057249554,150534.6,1646907092000000,1646910665000000
Mango Markets,SRM-PERP,0.0003502531158332935507794397524,150534.6,1646907154000000,1646910727000000
Mango Markets,SRM-PERP,0.0003374978564600604716195696013,150534.6,1646907215000000,1646910788000000
Mango Markets,SRM-PERP,0.0003388506517756573474345963067,150534.6,1646907277000000,1646910850000000
Mango Markets,SRM-PERP,0.0003324028970026670743705945748,150534.6,1646907338000000,1646910881000000
Mango Markets,SRM-PERP,0.0003354546259641531696189875505,150534.6,1646907400000000,1646910942000000
Mango Markets,SRM-PERP,0.0003402830728309025553008472914,150534.6,1646907461000000,1646911004000000
Mango Markets,SRM-PERP,0.0003366437766174626623527752629,150533.6,1646907523000000,1646911065000000
Mango Markets,SRM-PERP,0.0003400891491710971261877610474,150533.6,1646907554000000,1646911127000000
Mango Markets,SRM-PERP,0.0003316612927633086988479142949,150533.6,1646907615000000,1646911188000000
Mango Markets,SRM-PERP,0.0003236626422069330253767146015,150533.6,1646907677000000,1646911250000000
Mango Markets,SRM-PERP,0.0003119817220413492617157277089,150533.6,1646907738000000,1646911312000000
Mango Markets,SRM-PERP,0.0003108906198817337182973513935,150533.6,1646907800000000,1646911373000000
Mango Markets,SRM-PERP,0.0003058559558509620125307180981,150533.6,1646907862000000,1646911434000000
Mango Markets,SRM-PERP,0.0002978911454923964856426030784,150533.6,1646907924000000,1646911496000000
Mango Markets,SRM-PERP,0.0002933437586386618347274528658,150533.6,1646907986000000,1646911557000000
