exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,AVAX-PERP,-0.000006022955957303312099272300432,9129.14,1646903735000000,1646907307000000
Mango Markets,AVAX-PERP,-0.000005773726848031317090324123505,9129.14,1646903797000000,1646907369000000
Mango Markets,AVAX-PERP,-0.000005609066899669033178162286855,9129.14,1646903859000000,1646907400000000
Mango Markets,AVAX-PERP,-0.000005488564742130969825917471167,9129.14,1646903920000000,1646907461000000
Mango Markets,AVAX-PERP,-0.000005377977871545614094940104633,9129.14,1646903951000000,1646907523000000
Mango Markets,AVAX-PERP,-0.000005305597829211012199619134418,9129.14,1646904043000000,1646907584000000
Mango Markets,AVAX-PERP,-0.000003859371007208155486164682173,9135.92,1646904074000000,1646907646000000
Mango Markets,AVAX-PERP,-0.000003344769100384844418966770353,9135.92,1646904135000000,1646907708000000
Mango Markets,AVAX-PERP,-0.000003454678389246475283820374528,9135.92,1646904197000000,1646907769000000
Mango Markets,AVAX-PERP,-0.000003962606682809891892998382175,9135.92,1646904259000000,1646907831000000
Mango Markets,AVAX-PERP,-0.000003723334148508988390928794870,9135.92,1646904320000000,1646907893000000
Mango Markets,AVAX-PERP,-0.000003048937152025374756362708632,9135.92,1646904382000000,1646907954000000
Mango Markets,AVAX-PERP,-0.000003648098160533175811473505853,9135.92,1646904443000000,1646908016000000
Mango Markets,AVAX-PERP,-0.000003607563507775704151460323860,9135.92,1646904505000000,1646908078000000
Mango Markets,AVAX-PERP,-0.000002483476202386110492523908461,9135.92,1646904566000000,1646908139000000
Mango Markets,AVAX-PERP,3.270487324459380034302600484E-7,9135.92,1646904628000000,1646908200000000
Mango Markets,AVAX-PERP,9.062167795971260000718720040E-7,9135.92,1646904690000000,1646908262000000
Mango Markets,AVAX-PERP,0.000002098123934518604532507124049,9135.92,1646904751000000,1646908324000000
Mango Markets,AVAX-PERP,0.000003480487649923767688385404565,9135.92,1646904813000000,1646908385000000
Mango Markets,AVAX-PERP,0.000003350805978776133341314598702,9135.92,1646904874000000,1646908447000000
Mango Markets,AVAX-PERP,0.000002962003706339551320070586848,9135.92,1646904936000000,1646908509000000
Mango Markets,AVAX-PERP,0.000002072316362939947361609440217,9142.72,1646904997000000,1646908570000000
Mango Markets,AVAX-PERP,0.000001861150748932364832275845411,9142.72,1646905059000000,1646908601000000
Mango Markets,AVAX-PERP,-4.509559448385157926112600985E-7,9142.72,1646905120000000,1646908662000000
Mango Markets,AVAX-PERP,-0.000001593097085577794011169925277,9142.72,1646905182000000,1646908724000000
Mango Markets,AVAX-PERP,-0.000001496931616088356312184375096,9142.72,1646905213000000,1646908785000000
Mango Markets,AVAX-PERP,-0.000001375845708566722297937018939,9142.72,1646905274000000,1646908847000000
Mango Markets,AVAX-PERP,-0.000001399593546855917521078295889,9142.72,1646905336000000,1646908909000000
Mango Markets,AVAX-PERP,-0.000002050011776247608267078777725,9142.72,1646905398000000,1646908971000000
Mango Markets,AVAX-PERP,-0.000001268820303976907044851475579,9142.72,1646905459000000,1646909032000000
Mango Markets,AVAX-PERP,2.165146782024823705777074876E-7,9142.72,1646905521000000,1646909094000000
Mango Markets,AVAX-PERP,-5.306277011835470413209463697E-7,9142.72,1646905582000000,1646909156000000
Mango Markets,AVAX-PERP,9.620511985195297823864666877E-7,9142.72,1646905644000000,1646909217000000
Mango Markets,AVAX-PERP,0.000001420807655249938819901840001,9142.72,1646905706000000,1646909279000000
Mango Markets,AVAX-PERP,0.000001582690655775721660111615969,9142.72,1646905767000000,1646909340000000
Mango Markets,AVAX-PERP,0.000001899130645427936353878699529,9142.72,1646905829000000,1646909402000000
Mango Markets,AVAX-PERP,0.000001619702256136286115256376722,9142.72,1646905891000000,1646909464000000
Mango Markets,AVAX-PERP,9.651640666366345219454691231E-7,9142.72,1646905952000000,1646909526000000
Mango Markets,AVAX-PERP,0.000001234852642618684898277849342,9142.72,1646906014000000,1646909587000000
