exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,ADA-PERP,-0.00001949350021660817543844756675,728493,1646913221000000,1646916764000000
Mango Markets,ADA-PERP,-0.00001980700165232354385754071765,728493,1646913252000000,1646916825000000
Mango Markets,ADA-PERP,-0.00002016027584645897864410803966,728493,1646913345000000,1646916887000000
Mango Markets,ADA-PERP,-0.00002046612620376125949646633227,728493,1646913375000000,1646916949000000
Mango Markets,ADA-PERP,-0.00002050091432747505279640486376,728493,1646913437000000,1646917010000000
Mango Markets,ADA-PERP,-0.00002064147524381720073251402408,728493,1646913498000000,1646917072000000
Mango Markets,ADA-PERP,-0.00002066714543777671678742661811,728493,1646913560000000,1646917133000000
Mango Markets,ADA-PERP,-0.00002052725641481340942323178152,728493,1646913622000000,1646917195000000
Mango Markets,ADA-PERP,-0.00002041436287763720343443215397,728493,1646913683000000,1646917256000000
Mango Markets,ADA-PERP,-0.00002034808253625659426402174116,728493,1646913745000000,1646917318000000
Mango Markets,ADA-PERP,-0.00002025498371196089982956934493,716795,1646913806000000,1646917380000000
Mango Markets,ADA-PERP,-0.00001993654458119253208916159179,716795,1646913868000000,1646917441000000
Mango Markets,ADA-PERP,-0.00001968183425479819329034270496,716795,1646913930000000,1646917503000000
Mango Markets,ADA-PERP,-0.00001945967040346286552280811422,716795,1646913991000000,1646917565000000
